TIMESTAMP;SPEED;ALTITUDE;TRIP;TEMPERATURE;FUEL;PERSONS;COUNT_TRIPS;ROUTE
05/04/2024 18:51;7;47;RETURN;21;BP;3;2;CITY
05/04/2024 18:51;20;47;RETURN;21;BP;3;2;CITY
05/04/2024 18:51;32;43;RETURN;21;BP;3;2;CITY
05/04/2024 18:52;10;45;RETURN;21;BP;3;2;CITY
05/04/2024 18:52;2;43;RETURN;21;BP;3;2;CITY
05/04/2024 18:52;20;37;RETURN;21;BP;3;2;CITY
05/04/2024 18:52;38;40;RETURN;21;BP;3;2;CITY
05/04/2024 18:53;33;37;RETURN;21;BP;3;2;CITY
05/04/2024 18:53;31;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:53;29;34;RETURN;21;BP;3;2;CITY
05/04/2024 18:53;26;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:54;27;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:54;19;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:54;16;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:54;5;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:54;13;32;RETURN;21;BP;3;2;CITY
05/04/2024 18:55;0;30;RETURN;21;BP;3;2;CITY
05/04/2024 18:55;15;30;RETURN;21;BP;3;2;CITY
05/04/2024 18:55;19;30;RETURN;21;BP;3;2;CITY
05/04/2024 18:55;26;30;RETURN;21;BP;3;2;CITY
05/04/2024 18:56;15;30;RETURN;21;BP;3;2;CITY
05/04/2024 18:56;5;30;RETURN;21;BP;3;2;CITY
05/04/2024 18:56;3;41;RETURN;21;BP;3;2;CITY
05/04/2024 18:56;6;41;RETURN;21;BP;3;2;CITY
05/04/2024 18:56;6;41;RETURN;21;BP;3;2;CITY
05/04/2024 18:57;17;41;RETURN;21;BP;3;2;CITY
05/04/2024 18:57;19;38;RETURN;21;BP;3;2;CITY
05/04/2024 18:57;22;38;RETURN;21;BP;3;2;CITY
05/04/2024 18:57;24;38;RETURN;21;BP;3;2;CITY
05/04/2024 18:58;8;38;RETURN;21;BP;3;2;CITY
05/04/2024 18:58;3;38;RETURN;21;BP;3;2;CITY
05/04/2024 18:58;8;33;RETURN;21;BP;3;2;CITY
05/04/2024 18:58;15;33;RETURN;21;BP;3;2;CITY
05/04/2024 18:58;22;33;RETURN;21;BP;3;2;CITY
05/04/2024 18:59;18;33;RETURN;21;BP;3;2;CITY
05/04/2024 18:59;12;33;RETURN;21;BP;3;2;CITY
05/04/2024 18:59;9;33;RETURN;21;BP;3;2;CITY
05/04/2024 18:59;5;33;RETURN;21;BP;3;2;CITY
05/04/2024 19:00;3;33;RETURN;21;BP;3;2;CITY
05/04/2024 19:00;2;33;RETURN;21;BP;3;2;CITY
05/04/2024 19:00;0;30;RETURN;21;BP;3;2;CITY
06/04/2024 9:18;0;33;GO;22;BP;3;1;CITY
06/04/2024 9:19;11;32;GO;22;BP;3;1;CITY
06/04/2024 9:20;3;32;GO;22;BP;3;1;CITY
06/04/2024 9:21;20;32;GO;22;BP;3;1;CITY
06/04/2024 9:22;27;33;GO;22;BP;3;1;CITY
06/04/2024 9:23;24;27;GO;22;BP;3;1;CITY
06/04/2024 9:24;0;27;GO;22;BP;3;1;CITY
06/04/2024 9:25;32;19;GO;22;BP;3;1;CITY
06/04/2024 9:26;12;23;GO;22;BP;3;1;CITY
06/04/2024 9:27;40;2;GO;22;BP;3;1;CITY
06/04/2024 9:28;72;10;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:29;88;5;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:30;91;4;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:31;101;6;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:32;102;6;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:33;83;6;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:34;103;15;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:35;105;10;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:36;106;15;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:37;108;70;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:38;94;42;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:39;108;125;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:40;69;98;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:40;112;91;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:41;95;108;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:42;48;61;GO;22;BP;3;1;CITY
06/04/2024 9:43;6;76;GO;22;BP;3;1;CITY
06/04/2024 9:44;0;30;GO;22;BP;3;1;CITY
06/04/2024 9:45;3;46;GO;22;BP;3;1;CITY
06/04/2024 9:46;32;46;GO;22;BP;3;1;CITY
06/04/2024 9:47;24;23;GO;22;BP;3;1;CITY
06/04/2024 9:48;16;26;GO;22;BP;3;1;CITY
06/04/2024 9:49;22;23;GO;22;BP;3;1;CITY
06/04/2024 9:50;54;21;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:51;90;22;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:52;94;21;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:53;78;69;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:54;85;45;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:55;77;69;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:56;51;87;GO;22;BP;3;1;HIGHSPEED
06/04/2024 9:57;24;78;GO;22;BP;3;1;CITY
06/04/2024 9:58;19;87;GO;22;BP;3;1;CITY
06/04/2024 9:59;20;106;GO;22;BP;3;1;CITY
06/04/2024 10:00;9;96;GO;22;BP;3;1;CITY
06/04/2024 10:01;5;106;GO;22;BP;3;1;CITY
06/04/2024 10:02;0;105;GO;22;BP;3;1;CITY
06/04/2024 10:15;0;105;RETURN;26;BP;1;2;CITY
06/04/2024 10:16;9;105;RETURN;26;BP;1;2;CITY
06/04/2024 10:18;9;105;RETURN;26;BP;1;2;CITY
06/04/2024 10:19;16;106;RETURN;26;BP;1;2;CITY
06/04/2024 10:20;49;106;RETURN;26;BP;1;2;CITY
06/04/2024 10:22;55;106;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:23;81;87;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:24;69;96;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:26;82;87;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:27;104;69;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:28;93;78;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:30;88;69;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:31;66;21;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:32;44;45;RETURN;26;BP;1;2;CITY
06/04/2024 10:34;35;21;RETURN;26;BP;1;2;CITY
06/04/2024 10:35;32;23;RETURN;26;BP;1;2;CITY
06/04/2024 10:36;26;22;RETURN;26;BP;1;2;CITY
06/04/2024 10:38;32;23;RETURN;26;BP;1;2;CITY
06/04/2024 10:39;35;30;RETURN;26;BP;1;2;CITY
06/04/2024 10:40;32;26;RETURN;26;BP;1;2;CITY
06/04/2024 10:42;37;61;RETURN;26;BP;1;2;CITY
06/04/2024 10:43;70;46;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:44;105;91;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:46;111;76;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:47;113;125;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:48;113;108;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:50;88;70;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:51;95;98;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:52;98;98;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:54;66;15;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:55;34;42;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:56;73;15;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:58;96;6;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 10:59;120;10;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:00;126;5;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:02;117;6;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:03;111;2;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:04;105;4;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:06;103;4;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:07;89;7;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:08;97;4;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:10;71;7;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:11;73;7;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:12;78;18;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:14;66;18;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:15;76;18;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:16;76;18;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:18;69;19;RETURN;26;BP;1;2;HIGHSPEED
06/04/2024 11:19;39;19;RETURN;26;BP;1;2;CITY
06/04/2024 11:20;9;27;RETURN;26;BP;1;2;CITY
06/04/2024 11:22;37;23;RETURN;26;BP;1;2;CITY
06/04/2024 11:23;31;23;RETURN;26;BP;1;2;CITY
06/04/2024 11:24;18;27;RETURN;26;BP;1;2;CITY
06/04/2024 11:26;5;27;RETURN;26;BP;1;2;CITY
06/04/2024 11:27;0;33;RETURN;26;BP;1;2;CITY
13/04/2024 10:31;0;33;GO;19;BP;2;1;CITY
13/04/2024 10:32;3;33;GO;19;BP;2;1;CITY
13/04/2024 10:32;0;33;GO;19;BP;2;1;CITY
13/04/2024 10:33;11;33;GO;19;BP;2;1;CITY
13/04/2024 10:34;20;33;GO;19;BP;2;1;CITY
13/04/2024 10:34;6;27;GO;19;BP;2;1;CITY
13/04/2024 10:35;24;27;GO;19;BP;2;1;CITY
13/04/2024 10:36;8;19;GO;19;BP;2;1;CITY
13/04/2024 10:36;3;23;GO;19;BP;2;1;CITY
13/04/2024 10:37;29;2;GO;19;BP;2;1;CITY
13/04/2024 10:38;32;10;GO;19;BP;2;1;CITY
13/04/2024 10:38;27;5;GO;19;BP;2;1;CITY
13/04/2024 10:39;29;4;GO;19;BP;2;1;CITY
13/04/2024 10:40;41;6;GO;19;BP;2;1;CITY
13/04/2024 10:40;0;6;GO;19;BP;2;1;CITY
13/04/2024 10:41;13;6;GO;19;BP;2;1;CITY
13/04/2024 10:42;38;15;GO;19;BP;2;1;CITY
13/04/2024 10:42;60;10;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:43;70;15;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:44;83;70;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:44;92;42;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:45;95;125;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:46;99;98;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:46;88;91;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:47;81;108;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:48;82;108;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:48;80;91;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:49;83;91;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:50;109;100;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:50;88;97;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:51;85;91;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:52;98;91;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:52;99;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:53;100;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:54;115;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:54;110;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:55;69;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:56;102;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:56;101;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:57;102;124;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:58;98;118;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:58;96;118;GO;19;BP;2;1;HIGHSPEED
13/04/2024 10:59;80;118;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:00;69;118;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:01;30;43;GO;19;BP;2;1;CITY
13/04/2024 11:01;28;43;GO;19;BP;2;1;CITY
13/04/2024 11:02;29;43;GO;19;BP;2;1;CITY
13/04/2024 11:03;29;43;GO;19;BP;2;1;CITY
13/04/2024 11:03;30;43;GO;19;BP;2;1;CITY
13/04/2024 11:04;33;23;GO;19;BP;2;1;CITY
13/04/2024 11:05;18;23;GO;19;BP;2;1;CITY
13/04/2024 11:05;31;23;GO;19;BP;2;1;CITY
13/04/2024 11:06;35;23;GO;19;BP;2;1;CITY
13/04/2024 11:07;33;23;GO;19;BP;2;1;CITY
13/04/2024 11:07;40;23;GO;19;BP;2;1;CITY
13/04/2024 11:08;39;23;GO;19;BP;2;1;CITY
13/04/2024 11:09;18;16;GO;19;BP;2;1;CITY
13/04/2024 11:09;86;16;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:10;95;16;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:11;84;16;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:11;82;21;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:12;78;21;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:13;83;21;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:13;87;21;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:14;101;21;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:15;91;21;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:15;81;54;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:16;69;54;GO;19;BP;2;1;HIGHSPEED
13/04/2024 11:17;41;54;GO;19;BP;2;1;CITY
13/04/2024 11:17;0;54;GO;19;BP;2;1;CITY
13/04/2024 11:18;8;54;GO;19;BP;2;1;CITY
13/04/2024 11:19;23;54;GO;19;BP;2;1;CITY
13/04/2024 11:19;16;72;GO;19;BP;2;1;CITY
13/04/2024 11:20;26;72;GO;19;BP;2;1;CITY
13/04/2024 11:21;15;72;GO;19;BP;2;1;CITY
13/04/2024 11:21;16;72;GO;19;BP;2;1;CITY
13/04/2024 11:22;16;95;GO;19;BP;2;1;CITY
13/04/2024 11:23;27;95;GO;19;BP;2;1;CITY
13/04/2024 11:23;15;95;GO;19;BP;2;1;CITY
13/04/2024 11:24;26;106;GO;19;BP;2;1;CITY
13/04/2024 11:25;21;100;GO;19;BP;2;1;CITY
13/04/2024 11:25;22;106;GO;19;BP;2;1;CITY
13/04/2024 11:26;0;105;GO;19;BP;2;1;CITY
14/04/2024 13:50;0;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:50;2;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:50;0;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:51;4;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:51;0;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:51;6;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:51;9;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:51;1;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:52;6;105;GO;22;REPSOL;4;1;CITY
14/04/2024 13:52;12;108;GO;22;REPSOL;4;1;CITY
14/04/2024 13:52;18;108;GO;22;REPSOL;4;1;CITY
14/04/2024 13:52;15;108;GO;22;REPSOL;4;1;CITY
14/04/2024 13:52;11;108;GO;22;REPSOL;4;1;CITY
14/04/2024 13:52;13;108;GO;22;REPSOL;4;1;CITY
14/04/2024 13:53;15;113;GO;22;REPSOL;4;1;CITY
14/04/2024 13:53;16;113;GO;22;REPSOL;4;1;CITY
14/04/2024 13:53;18;113;GO;22;REPSOL;4;1;CITY
14/04/2024 13:53;19;113;GO;22;REPSOL;4;1;CITY
14/04/2024 13:53;23;113;GO;22;REPSOL;4;1;CITY
14/04/2024 13:54;22;113;GO;22;REPSOL;4;1;CITY
14/04/2024 13:54;21;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:54;18;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:54;11;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:54;7;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:55;19;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:55;19;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:55;15;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:55;21;104;GO;22;REPSOL;4;1;CITY
14/04/2024 13:55;15;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:56;11;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:56;28;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:56;22;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:56;12;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:56;24;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:56;15;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:57;28;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:57;41;94;GO;22;REPSOL;4;1;CITY
14/04/2024 13:57;48;96;GO;22;REPSOL;4;1;CITY
14/04/2024 13:57;49;96;GO;22;REPSOL;4;1;CITY
14/04/2024 13:57;45;96;GO;22;REPSOL;4;1;CITY
14/04/2024 13:58;39;96;GO;22;REPSOL;4;1;CITY
14/04/2024 13:58;32;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:58;23;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:58;20;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:58;24;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:59;30;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:59;33;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:59;38;102;GO;22;REPSOL;4;1;CITY
14/04/2024 13:59;46;110;GO;22;REPSOL;4;1;CITY
14/04/2024 13:59;67;110;GO;22;REPSOL;4;1;HIGHSPEED
14/04/2024 13:59;65;110;GO;22;REPSOL;4;1;HIGHSPEED
14/04/2024 14:00;58;110;GO;22;REPSOL;4;1;HIGHSPEED
14/04/2024 14:00;56;110;GO;22;REPSOL;4;1;HIGHSPEED
14/04/2024 14:00;42;106;GO;22;REPSOL;4;1;CITY
14/04/2024 14:00;27;106;GO;22;REPSOL;4;1;CITY
14/04/2024 14:00;14;106;GO;22;REPSOL;4;1;CITY
14/04/2024 14:01;14;106;GO;22;REPSOL;4;1;CITY
14/04/2024 14:01;2;106;GO;22;REPSOL;4;1;CITY
14/04/2024 14:01;0;105;GO;22;REPSOL;4;1;CITY
14/04/2024 15:19;0;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:19;4;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:19;12;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:20;8;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:20;6;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:20;7;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:20;26;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:21;39;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:21;43;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:21;44;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:21;39;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:21;35;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:22;29;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:22;16;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:22;24;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:22;17;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:22;25;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:23;23;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:23;20;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:23;15;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:23;23;110;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:24;31;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:24;27;106;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:24;25;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:24;25;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:24;21;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:25;16;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:25;18;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:25;20;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:25;20;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:26;21;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:26;17;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:26;19;99;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:26;21;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:26;21;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:27;17;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:27;10;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:27;7;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:27;13;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:27;13;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:28;13;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:28;10;94;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:28;12;98;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:28;11;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:29;3;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:29;12;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:29;16;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:29;15;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:29;10;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:30;15;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:30;15;104;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:30;11;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:30;6;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:30;5;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:31;12;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:31;13;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:31;13;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:31;14;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:32;6;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:32;3;113;RETURN;23;REPSOL;4;2;CITY
14/04/2024 15:32;0;105;RETURN;23;REPSOL;4;2;CITY
14/04/2024 16:06;0;105;RETURN;23;REPSOL;2;2;CITY
14/04/2024 16:07;4;105;RETURN;23;REPSOL;2;2;CITY
